id,flood_id,country,event_location,event_date,language_detected,url,domain,page_title,text_snippet,pipeline_prediction,flood_term_hits,impact_term_hits,location_term_hits,word_count,label,notes
968,79,Brazil,"Petrópolis, Angra dos Reis, São Paulo, Rio de Janeiro",2025-04-03,por,"https://www.em.com.br/app/noticia/gerais/2017/12/12/interna_gerais,923907/igreja-sao-jose-abre-oratorio-antes-restrito-a-comunidade-religiosa.shtml",em.com.br,Igreja São José abre oratório antes restrito à comunidade religiosa - Gerais - Estado de Minas,"Eram 10h quando o grupo de visitantes – o convite foi feito na missa das 19h, na véspera – foi recebido na igreja e assistiu a uma apresentação, feita pelo padre Flávio, sobre a trajetória do templo fundado por padres holandeses. “A história de Belo Horizonte se confunde com a da Igreja São José, apenas três anos mais nova do que a capital”, disse o vigário paroquial da congregação dos redentoristas. Ficamos felizes em recebê-los no Oratório do convento, no aniversário da cidade. Esta igreja aco",pipeline_yes,1,0,1,1296,1,
969,168,United States of America,"Hawai‘i, Maui, Kalawao, Kaua‘i, Honolulu (Oahu Island, Hawaii)",2021-03-08,eng,https://www.kqed.org/arts/128579/california-films-the-times-of-harvey-milk,kqed.org,The Times of Harvey Milk | KQED,"The Times of Harvey Milk poster (Photo: The Criterion Collection)
In this occasional series, Jon Brooks looks at films that illustrate some unique aspect of California culture.
The story:
San Francisco, 1977. After failing to win political office three times, a gay man from the Castro district wins a seat on the city's Board of Supervisors, where he accomplishes small things, like mitigating the dog poop problem in the parks, and big ones, like passing legislation to prevent discrimination again",pipeline_yes,1,3,4,1570,1,
970,79,Brazil,"Petrópolis, Angra dos Reis, São Paulo, Rio de Janeiro",2025-04-03,por,https://www.diariodepernambuco.com.br/ultimas/2024/02/furto-de-veiculos-tem-queda-de-30-diz-governo-de-pernambuco.html,diariodepernambuco.com.br,"Furto de veículos tem queda de 30%, diz governo de Pernambuco | Últimas: Diario de Pernambuco","REDUÇÃO
Furto de veículos tem queda de 30%, diz governo de Pernambuco
Em comparação com janeiro de 2023, foram 220 furtos de veículos a menos em 2024. A Zona da Mata apresentou a maior redução entre as regiões, com 44,87%
| A maior redução, em janeiro de 2024, aconteceu na Zona da Mata, com um percentual de 44,87%, ao registrar 78 ocorrências, em 2023, enquanto em 2024, foram 43 (Foto: Divulgação) |
O mês de janeiro deste ano registrou uma redução de quase 30% no número de furto de veículos em P",pipeline_yes,1,2,1,1152,1,
971,104,Ecuador,"Cotopaxi, Azuay, Chimborazo, El Oro, Esmeraldas, Guayas, Los Ríos, Pichincha Provinces",2022-03-07,spa,https://radiohuancavilca.com.ec/el-profesor-se-mete-al-banco-de-espana-en-emocionante-trailer-de-la-casa-de-papel/,radiohuancavilca.com.ec,El Profesor se mete al Banco de España en emocionante tráiler de 'La casa de papel' | Radio Huancavilca 830AM,"El atraco al Banco de España a su fin. Netflix ha lanzado el tráiler del segundo volumen de la quinta y última parte de ‘La casa de papel’, que se estrenará el 3 de diciembre.
El Profesor se mete en el ojo del huracán y entra en el Banco de España y todo apunta a que lo hará con varias fantasmas rondándole en la cabeza. “¿Ves las caras de aquellos a los que has fallado?”, dice Tokio (Úrsula Corberó) en el adelanto.
La joven aparece en el avance, lo que apunta a que habrá apariciones en forma de ",pipeline_no,1,3,1,310,0,
972,79,Brazil,"Petrópolis, Angra dos Reis, São Paulo, Rio de Janeiro",2025-04-03,por,"https://www.em.com.br/app/noticia/gerais/2023/10/03/interna_gerais,1570851/mais-de-50-cidades-em-mg-estao-sob-alerta-de-queda-de-granizo-veja-quais.shtml",em.com.br,Mais de 50 cidades em MG estão sob alerta de queda de granizo; veja quais - Gerais - Estado de Minas,"Tempestade e possibilidade de queda de granizo estão no radar de 58 cidades em Minas Gerais. É o que prevê o alerta divulgado pelo Instituto Nacional de Meteorologia (Inmet) válido até às 10h desta quarta-feira (4/10).
- Água Comprida
- Alpinópolis
- Arceburgo
- Bom Jesus da Penha
- Campina Verde
- Campo Florido
- Capetinga
- Carmo do Rio Claro
- Carneirinho
- Cássia
- Claraval
- Comendador Gomes
- Conceição da Aparecida
- Conceição das Alagoas
- Conquista
- Delfinópolis
- Delta
- Fortaleza de M",pipeline_yes,2,0,1,206,1,
973,79,Brazil,"Petrópolis, Angra dos Reis, São Paulo, Rio de Janeiro",2025-04-03,por,https://jornaldaparaiba.com.br/cotidiano/chuva-provoca-desabamento-de-palco-do-guns-n-roses-na-apoteose,jornaldaparaiba.com.br,Chuva provoca desabamento de palco do Guns N' Roses na Apoteose,"COTIDIANO
Chuva provoca desabamento de palco do Guns N' Roses na Apoteose
Comunicado da Riotur pede que os fãs evitem o Centro do Rio. Organizadores vão avaliar danos no palco para marcar nova data.
Publicado em 15/03/2010 às 8:46
Do G1
A Secretaria Especial de Turismo do Rio (Riotur) informou no início da noite deste domingo (13) que o show da banda Guns N' Roses, marcado para a Praça da Apoteose, no Centro do Rio, foi cancelado por causa das chuvas.
O órgão municipal fez um apelo para que nenh",pipeline_yes,2,3,1,421,1,
974,207,United States of America,El Paso (Texas); Gila Bend (Arizona),2021-08-10,eng,https://www.wunc.org/2017-09-07/a-pioneer-of-food-activism-steps-down-looks-back,wunc.org,"A Pioneer Of Food Activism Steps Down, Looks Back | WUNC","If you are the kind of person who picks up a box of food in the store and studies the label to see how much sugar or salt is in it, you can thank a man named Michael Jacobson.
Those labels with nutritional facts are a part of Jacobson's legacy, one of his manyCenter for Science in the Public Interest in Washington, D.C.
Jacobson is a paradoxical character. When he's quoted in a news story, he typically sounds ferocious. But
He is a food activist who doesn't really love food. When he was growing ",pipeline_no,1,0,4,1265,0,
975,79,Brazil,"Petrópolis, Angra dos Reis, São Paulo, Rio de Janeiro",2025-04-03,por,https://www.gazetaweb.com/noticias/brasil/homem-que-atropelou-e-matou-jovens-tem-prisao-convertida-em-preventiva-812170,gazetaweb.com,Homem que atropelou e matou jovens tem prisão convertida em preventiva,"São Paulo — A Justiça converteu a prisão em flagrante de Brendo Santos Sampaio, de 26 anos, em preventiva após uma audiência de custódia realizada na tarde desta quinta-feira (10/4). O homem é investigado por homicídio após atropelar e matar duas jovens de 18 anos que atravessavam na faixa de pedestres na Avenida Goiás, em São Caetano do Sul, na região metropolitana de São Paulo.
A informação foi confirmada pela defesa do detido ao Metrópoles. Anteriormente, os advogados afirmaram que iriam trab",pipeline_yes,1,1,1,416,1,
976,202,,,,spa,https://wayka.pe/fujimorismo-retrasa-levantamiento-de-inmunidad-a-edwin-donayre/,wayka.pe,Fujimorismo retrasa levantamiento de inmunidad a Edwin Donayre - Wayka,"Redacción Wayka
Con el fin de que la decisión tenga “objetividad”, el fujimorismo logró que se retrase una semana más el levantamiento de inmunidad parlamentaria contra Edwin Donayre, el congresista condenado por robarle combustible al Estado.
Como se recuerda, Donayre tiene una sentencia de cinco años y seis meses de prisión por el delito de peculado en agravio del Estado, y el Poder Judicial ha solicitado reiteradas veces al Congreso el levantamiento de su inmunidad parlamentaria.
Por pedido d",pipeline_no,1,0,1,246,0,
977,79,Brazil,"Petrópolis, Angra dos Reis, São Paulo, Rio de Janeiro",2025-04-03,por,https://www.diariodepernambuco.com.br/noticia/brasil/2024/06/chuvas-devem-voltar-ao-rio-grande-do-sul-no-proximo-fim-de-semana.html,diariodepernambuco.com.br,Chuvas devem voltar ao Rio Grande do Sul no próximo fim de semana | Brasil: Diario de Pernambuco,"TEMPO
Chuvas devem voltar ao Rio Grande do Sul no próximo fim de semana
Em alguns pontos, entre o sábado (15/6) e o início da próxima semana, o volume das chuvas pode atingir marcas próximas ou acima de 100 mm, o que resultaria em alagamentos em municípios específicos
| O estado enfrenta as consequências das enchentes de maio, com lama, lixos e entulhos ainda sendo retirados das ruas (Foto: Mauricio Tonetto / Secom) |
A chuva retorna ao Rio Grande do Sul no próximo fim de semana, com acumulados ",pipeline_yes,4,0,1,366,1,
978,79,Brazil,"Petrópolis, Angra dos Reis, São Paulo, Rio de Janeiro",2025-04-03,por,https://jornaldaparaiba.com.br/cotidiano/chega-a-41-o-numero-de-cidades-em-emergencia-devido-as-chuvas-em-mg,jornaldaparaiba.com.br,Chega a 41 o número de cidades em emergência devido às chuvas em MG,"COTIDIANO
Chega a 41 o número de cidades em emergência devido às chuvas em MG
Desde terça-feira, sete pessoas morreram no estado. Em Divinópolis, abastecimento de água foi interrompido em 80% da cidade.
Publicado em 19/12/2008 às 10:03
Do G1
Chega a 41 o número de cidades em emergência devido às chuvas em MG
O número de cidades que decretaram situação de emergência devido às enchentes e deslizamentos em Minas Gerais chegou a 41 nesta sexta-feira (19), segundo dados da Defesa Civil. Os registros ",pipeline_yes,6,3,1,262,1,
979,160,Peru,"Arequipa, Tacna, Cusco",2020-02-17,spa,https://elpueblo.com.pe/agua-no-alcanzara-para-irrigar-tierras-de-majes-siguas-ii/,elpueblo.com.pe,Agua no alcanzará para irrigar tierras de Majes Siguas II - El Pueblo,"Agua no alcanzará para irrigar tierras de Majes Siguas II
Majes Siguas II: La disminución del recurso hídrico por la sentencia del Tribunal Constitucional en favor del Cusco es la principal razón para que se entable una medida legal. Osorio aseguró que en 15 días deberían tener el nuevo costo para el reinicio de la obra, pero si no se aprueba se retomaría el contrato original, pero con el alto riesgo de ir a un arbitraje.
El Gobierno Regional de Arequipa podría ganarse una demanda de arbitraje p",pipeline_no,1,0,2,603,0,
980,79,Brazil,"Petrópolis, Angra dos Reis, São Paulo, Rio de Janeiro",2025-04-03,por,https://www.diariodepernambuco.com.br/noticia/brasil/2024/05/duas-barragens-do-rs-correm-risco-iminente-de-ruptura.html,diariodepernambuco.com.br,"Duas barragens do RS correm ""risco iminente de ruptura"" | Brasil: Diario de Pernambuco","BARRAGEM
Duas barragens do RS correm ""risco iminente de ruptura""
Prefeitura de São Francisco de Paula recomendou que a população evacue a área em perigo; Especialistas analisam a situação como ""esperada"" frente ao contexto de temporais
| Governo do RS afirmou que duas barragens estão em nível de emergência, seis em nível de alerta e 10 em nível de atenção (foto: Ceran/Divulgação) |
A situação de calamidade pública no Rio Grande do Sul escalona e diversos problemas derivados do grande volume de á",pipeline_yes,6,4,1,462,1,
981,79,Brazil,"Petrópolis, Angra dos Reis, São Paulo, Rio de Janeiro",2025-04-03,por,https://www.folhape.com.br/economia/com-cheias-no-rio-grande-do-sul-governo-aumenta-projecao-de-inflacao/336174/,folhape.com.br,"Com cheias no Rio Grande do Sul, governo aumenta projeção de inflação para 3,7% este ano - Folha PE","O governo aumentou sua projeção de crescimento do Produto Interno Bruto (PIB) para este ano, de 2,2% para 2,5%, graças ao desempenho das vendas no varejo e dos serviços, à expansão de postos de trabalho e à expansão das concessões de crédito. No entanto, subiu a previsão de inflação medida pelo IPCA de 3,50% para 3,70% para 2024, por causa das inundações que assolam o Rio Grande do Sul.
As estimativas foram divulgadas, nesta quinta-feira, pelo Ministério da Fazenda, no Boletim Macrofiscal, torna",pipeline_yes,2,0,1,426,1,
982,168,United States of America,"Hawai‘i, Maui, Kalawao, Kaua‘i, Honolulu (Oahu Island, Hawaii)",2021-03-08,eng,https://www.kqed.org/science/1964122/see-winning-photos-from-cal-academys-nature-and-conservation-photo-competition,kqed.org,See Winning Photos From Cal Academy's Nature and Conservation Photo Competition | KQED,"Each year, the California Academy of Sciences’ renowned BigPicture Photography Competition celebrates some of the world’s best photographers and the year’s most striking images. Judged by an esteemed panel of nature and conservation photography experts, including Suzi Eszterhas, Tony Wu, and bioGraphic contributing photo editor Sophie Stafford, the competition’s winning images and finalists highlight Earth’s biodiversity and illustrate the many threats that our planet faces. Each photo, in its o",pipeline_no,1,5,3,1304,0,
983,79,Brazil,"Petrópolis, Angra dos Reis, São Paulo, Rio de Janeiro",2025-04-03,por,https://folhams.com.br/2024/05/06/sobe-para-83-numero-de-mortes-no-rio-grande-do-sul-pelas-fortes-chuvas/,folhams.com.br,Sobe para 83 número de mortes no Rio Grande do Sul pelas fortes chuvas | Folha MS,"O número de mortes confirmadas decorrentes das fortes chuvas no Rio Grande do Sul subiu para 83 e outros quatro óbitos estão em investigação para confirmar se há relação com os eventos meteorológicos da última semana.
Os dados constam no boletim da Defesa Civil estadual atualizado às 9h desta segunda-feira (6). No momento, o número de desaparecidos chega a 111 pessoas.
Os temporais afetaram um total de 345 municípios no Rio Grande do Sul, impactando mais de 850,4 mil pessoas. O número de desaloj",pipeline_yes,1,5,1,103,1,
984,79,Brazil,"Petrópolis, Angra dos Reis, São Paulo, Rio de Janeiro",2025-04-03,por,https://folhams.com.br/2024/05/16/estudantes-se-engajam-em-campanha-e-doacoes-ao-rs-chegam-todos-os-dias-nas-escolas/,folhams.com.br,Estudantes se engajam em campanha e doações ao RS chegam todos os dias nas escolas | Folha MS,"Assim que o governador Eduardo Riedel anunciou que todas as escolas da REE/MS (Rede Estadual de Ensino de Mato Grosso do Sul) são pontos de arrecadação de doações para as famílias afetadas com as chuvas no Rio Grande do Sul, as escolas já começaram as se organizar para receber esses donativos.
De acordo com Adalberto Nascimento as escolas foram informadas e orientadas de como proceder com os donativos recebidos e também incentivar os alunos a levarem doações.
“As escolas, justamente por seu pape",pipeline_yes,2,2,1,786,1,
985,79,Brazil,"Petrópolis, Angra dos Reis, São Paulo, Rio de Janeiro",2025-04-03,por,"https://www.em.com.br/app/noticia/gerais/2012/03/20/interna_gerais,284502/motorista-de-onibus-envolvido-em-tragedia-na-br-040-sera-indiciado-por-homicidio-culposo.shtml",em.com.br,Motorista de ônibus envolvido em tragédia na BR-040 será indiciado por homicídio culposo - Gerais - Estado de Minas,"O motorista do ônibus da empresa Conenge, que bateu com uma carreta na BR 040, matando 15 pessoas, será indiciado por homicídio culposo. A tragédia aconteceu perto de Felixlândia, na Região Central do estado, no último sábado. Armando Anselmo Farias segue internado no Hospital Imaculada Conceição, em Curvelo, e deve receber alta até o fim de semana. A informação foi dada nesta terça-feira pelo delegado regional, André Pelli, que está à frente das investigações sobre o acidente. Ele anunciou o in",pipeline_yes,1,2,1,471,1,
986,79,Brazil,"Petrópolis, Angra dos Reis, São Paulo, Rio de Janeiro",2025-04-03,por,https://www.diariodepernambuco.com.br/noticia/brasil/2024/05/numero-de-mortos-no-rio-grande-do-sul-cresce-para-157.html,diariodepernambuco.com.br,Número de mortos no Rio Grande do Sul cresce para 157 | Brasil: Diario de Pernambuco,"RIO GRANDE DO SUL
Número de mortos no Rio Grande do Sul cresce para 157
Defesa Civil gaúcha atualiza o total de óbitos no estado gaúcho pelas enchentes e Santa Catarina começa registrar chuvas e alagamentos
| Ruas do centro de Porto Alegre continuavam alagadas ontem (crédito: NELSON ALMEIDA/AFP) |
O número de mortes com as fortes temporais no Rio Grande do Sul aumentou e passou para 157, ontem, conforme dados da Defesa Civil do estado. E, para piorar, o estado de Santa Catarina começa a registra",pipeline_yes,7,8,2,621,1,
987,81,Colombia,"Arauca, Caqueta, Choco, Putumayo, Vichada",2025-06-01,spa,https://www.larepublica.co/analisis/luis-guillermo-velez-cabrera-402232/el-fin-de-la-fiesta-3914164,larepublica.co,El fin de la fiesta,"MI SELECCIÓN DE NOTICIAS
Noticias personalizadas, de acuerdo a sus temas de interés
Se ha sancionado la ley que prohíbe las corridas de toros en Colombia. Es una lástima. Los colectivos promotores de la iniciativa han celebrado bombásticamente su triunfo. Petro, con su abulencia, aprovechó para elucubrar su tesis sobre la medida.“Creían que tenían el derecho de matar unos animales por diversión”, nos informó, pero “no puede la justicia decir que es cultura matar por diversión a los seres sintien",pipeline_yes,1,1,1,577,1,
988,79,Brazil,"Petrópolis, Angra dos Reis, São Paulo, Rio de Janeiro",2025-04-03,por,https://www.campograndenews.com.br/brasil/cidades/quase-40-dos-apostadores-tem-risco-de-vicio-aponta-novo-levantamento,campograndenews.com.br,"Risco de Vício em Apostas: 38,6% dos Brasileiros Afetados, Segundo Obid","Quase 40% dos apostadores têm risco de vício, aponta novo levantamento
Observatório Brasileiro de Informações sobre Drogas reúne dados inéditos para orientar políticas públicas
Um novo levantamento divulgado pelo Observatório Brasileiro de Informações sobre Drogas (Obid) revelou que 38,6% dos apostadores no Brasil apresentam algum grau de risco para vício em jogos de apostas. O dado alarmante se torna ainda mais preocupante entre adolescentes de 14 a 17 anos, grupo em que esse índice sobe para 5",pipeline_yes,1,0,1,619,1,
989,152,Bolivia (Plurinational State of),"El Torno, Santa Cruz de la Sierra municipalities (Santa Cruz Department)",2023-03-21,spa,https://lavozdetarija.com/2021/12/24/control-social-de-yacuiba-trabaja-para-extender-contratos-del-personal-de-salud/,lavozdetarija.com,Control Social de Yacuiba  trabaja para extender contratos del personal de salud | La Voz de Tarija,"Weimar Ribera, presidente del Consejo Municipal de Salud de Yacuiba, informó sobre los contratos que se vencen este 30 de diciembre en el sector salud, ya que nuevamente la pandemia está latente en el municipio, por lo que se recomienda a la población no bajar la guardia y seguir con los cuidados; en ese contexto, afirmó que se trabaja para poder extender los contratos para el personal de salud del municipio.
Asimismo, dijo que ante este índice alto de nuevos casos de Covid, se está viendo la re",pipeline_no,1,0,1,196,0,
990,92,,,,eng,https://www.baltimoresun.com/news/bs-xpm-2006-03-25-0603250193-story.html,baltimoresun.com,"Senator from Md., 'reluctant warrior' - Baltimore Sun","J. Glenn Beall Jr., the low-key Western Maryland Republican who rose to become a U.S. senator, died of cancer yesterday at his Frostburg home. He was 78.
A member of a prominent political family - his father, J. Glenn Beall, served two terms in the U.S. Senate - Mr. Beall was a leader of the state's Republican Party through its heyday in the 1960s and 1970s, when President Richard M. Nixon came to Baltimore and campaigned for him.
""His motto was always, 'service above self,'"" said his brother, f",pipeline_no,1,0,4,1320,0,
991,202,,,,spa,https://ojo-publico.com/2229/la-noche-de-la-vacancia-asi-reaccionaron-las-calles,ojo-publico.com,La noche de la vacancia: así reaccionaron las calles tras la remoción de Vizcarra del poder | Ojo Público,"La decisión por parte del Congreso de remover del cargo al presidente Martín Vizcarra despertó la reacción de sectores democráticos que salieron a las calles de Lima y otras ciudades del país para protestar contra la medida, en lo que traía al recuerdo varios episodios de movilización popular ante hechos de la historia política reciente en el Perú. En las calles de la capital hubo enfrentamientos entre los manifestantes y la policía, que se prolongaron incluso varios minutos luego de iniciado el",pipeline_no,1,1,3,605,0,
992,159,Argentina,"Chaco, Salta, Tucumán,La Rioja Provinces",2020-02-11,spa,https://www.meteored.com.ar/autor/marina-fernandez/2,meteored.com.ar,Marina Fernández: Redacción en meteored.com.ar - Página 2,"Descubrir que el mes pasado se destacó como el octubre más cálido de los registros históricos globales, no es una buena noticia. Te contamos las últimas actualizaciones sobre el calentamiento planetario que no para de sumar récords.
Descubrir que el mes pasado se destacó como el octubre más cálido de los registros históricos globales, no es una buena noticia. Te contamos las últimas actualizaciones sobre el calentamiento planetario que no para de sumar récords.
Científicos venezolanos estudian e",pipeline_no,2,0,1,801,0,
993,207,United States of America,El Paso (Texas); Gila Bend (Arizona),2021-08-10,eng,https://www.wunc.org/2018-11-10/limericks,wunc.org,Limericks | WUNC,"PETER SAGAL, HOST:
Coming up, it's Lightning Fill in the Blank. But first, it's the game where you have to listen for the rhyme. If you'd like to play on air, call or leave a message at 1-888-WAIT-WAIT. That's 1-888-924-8924. Or you can click the Contact Us link on our website waitwait.npr.org. There, you can find out about attending our weekly live shows right here at the Chase Bank Auditorium in Chicago and our show this Thursday in Orlando, Fla.
Hi, you're on WAIT WAIT... DON'T TELL ME.
MARK ",pipeline_no,1,1,3,930,0,
994,169,Panama,"Cristóbal Town (Colón Province, central Panama), Las Garzas de Pacora locality (eastern Panama); Panamá Oeste, Chiriquí",2021-06-12,spa,https://www.cruzroja.org.pa/post/c%C3%B3mites-de-cruz-roja-paname%C3%B1a-habilitados-para-recibir-donaciones,cruzroja.org.pa,Cómites de Cruz Roja Panameña habilitados para recibir donaciones,"Diversos cómites de la Cruz Roja Panameña se están organizando para recibir donaciones en sus sedes. Siendo estos:
- Aguadulce
- Colón
- Nata
- Santiago
- David
- Bugaba
- Boquete
- Chitre
- Isla Bocas
- Chorrera
- Barú
- Changuinola
- La Villa
- San Miguelito
Donde la población panameña se hace eco de la solidaridad para ayudar a los afectados por las inundaciones, tanto en Chiriqui, Bocas del Toro como el resto de las provincias afectadas",pipeline_yes,2,2,2,80,1,
995,42,Canada,"Baie-Saint-Paul (Charlevoix Region), Saint-Côme and Sainte-Émélie-de-l'Énergie (Lanaudière Region, south-western Quebec).",2023-05-01,eng,https://globalnews.ca/news/1029332/yeg-one-of-top-2013-twitter-trends-in-canada/,globalnews.ca,#yeg one of top 2013 Twitter trends in Canada - Edmonton | Globalnews.ca,"EDMONTON – Edmonton’s hashtag, #yeg, was the second most popular Twitter trend in Canada for 2013, according to the social media company.
“It’s a real indication of how strong the Twitter community is in Edmonton,” said Kirstine Stewart, Managing Director for Twitter Canada.
“It was really interesting to see how much the community has embraced the #yeg hashtag, how they’ve learned to adapt the hashtag to different things that are going on in the community, how handles like your local hydro use i",pipeline_no,2,3,1,532,0,
996,79,Brazil,"Petrópolis, Angra dos Reis, São Paulo, Rio de Janeiro",2025-04-03,por,https://www.diariodepernambuco.com.br/noticia/brasil/2024/01/busto-do-tumulo-do-escritor-nelson-rodrigues-e-furtado-em-cemiterio.html,diariodepernambuco.com.br,Busto do túmulo do escritor Nelson Rodrigues é furtado em cemitério do RJ | Brasil: Diario de Pernambuco,"RIO DE JANEIRO
Busto do túmulo do escritor Nelson Rodrigues é furtado em cemitério do RJ
O busto do túmulo de Nelson Rodrigues é de bronze e pesa 45 kg. O objeto mostrava o escritor sentado em frente a uma máquina de escrever
| A empresa responsável pela administração do cemitério ainda não se pronunciou sobre o sumiço do busto do escritor (foto: Reprodução/Redes sociais) |
O busto do túmulo do escritor Nelson Rodrigues foi furtado, entre sexta-feira (19) e sábado (20), do cemitério São João Bat",pipeline_no,1,0,1,396,0,
997,101,Colombia,Ibagué City (central Tolima Departement),2021-09-22,spa,https://www.lasillavacia.com/historias/silla-nacional/angelino-garzon-el-hombre-clave-de-la-unidad-nacional-/,lasillavacia.com,"Angelino Garzón, el hombre clave de la 'unidad nacional'","Angelino Garzón, en campaña presidencial con Juan Manuel Santos. Foto: campaña Santos presidente.
En su discurso de celebración del triunfo el domingo pasado, Juan Manuel Santos presentó a su fórmula presidencial como un símbolo de fraternidad. “Angelino es un campeón de los derechos humanos, de la defensa de los trabajadores, de la lucha contra la pobreza, del empoderamiento de las regiones, y será mi co-equipero ideal durante los cuatro años de gobierno”, dijo, sonriente, y en medio de aplauso",pipeline_no,1,2,1,1542,0,
998,169,Panama,"Cristóbal Town (Colón Province, central Panama), Las Garzas de Pacora locality (eastern Panama); Panamá Oeste, Chiriquí",2021-06-12,spa,https://www.cruzroja.org.pa/post/cruz-roja-paname%C3%B1a-y-pnud-inician-preparaci%C3%B3n-de-bolsas-de-alimentos,cruzroja.org.pa,CRUZ ROJA PANAMEÑA Y PNUD INICIAN PREPARACIÓN DE BOLSAS DE ALIMENTOS,"Con un sencillo, pero significativo acto, La Cruz Roja Panameña y el PNUD (Programa de las Naciones Unidas para el Desarrollo) iniciaron la preparación de bolsas de alimentos que serán repartidas en hogares de escasos recursos inicialmente del área metropolitana, para mitigar en gran medida parte de los efectos producidos por la pandemia del Coronavirus Covid-19,, en la población panameña.
La actividad se celebró en la bodega principal de la empresa DHL, uno de los patrocinadores de esta iniciat",pipeline_no,1,0,1,180,0,
999,83,Mexico,"Veracruz, Puebla, Hidalgo, San Luis Potosí, and Querétaro states",2025-10-06,spa,https://www.elfinanciero.com.mx/cdmx/2022/08/30/fiscalia-de-la-cdmx-investiga-alteracion-con-alcohol-a-bebidas-en-el-maraton/,elfinanciero.com.mx,Maratón de CDMX 2022: Fiscalía investiga si le echaron ‘piquete’ a las bebidas de los corredores – El Financiero,"Luego de que un video que muestra cuando un hombre presuntamente agrega ron a los vasos en los que se repartirían bebidas hidratantes a los participantes en el Maratón CDMX 2022, la Fiscalía General de Justicia de la Ciudad de México (FGJCDMX) abrió una carpeta de investigación.
De acuerdo con las autoridades capitalinas, la investigación se abrió porque dicha acción habría puesto en riesgo la integridad física de las y los corredores. En ese contexto, el agente del Ministerio Público inició una",pipeline_yes,1,0,2,428,1,
1000,81,Colombia,"Arauca, Caqueta, Choco, Putumayo, Vichada",2025-06-01,spa,https://www.larepublica.co/economia/trabajadores-mineros-ratificaron-paro-indefinido-2042750,larepublica.co,Trabajadores mineros ratificaron paro indefinido,"Los agremiados en la Confederación Nacional Minera de Colombia ratificaron que detendrán sus actividades a partir del próximo miércoles 17 de julio. En un comunicado público fechado en Medellín, los mineros dicen que la decisión se tomó debido al “incumplimiento del Gobierno” a los acuerdos pactados el año antepasado y el pasado.
De paso, elaboraron un pliego de peticiones que le enviaron al Ejecutivo.
El comunicado es el siguiente:
“Ante la posición del gobierno de no resolver las causas del co",pipeline_yes,1,1,1,920,1,
1001,79,Brazil,"Petrópolis, Angra dos Reis, São Paulo, Rio de Janeiro",2025-04-03,por,https://www.ibahia.com/brasil/sidney-sampaio-admite-ter-se-automedicado-antes-da-queda-301376,ibahia.com,Sidney Sampaio admite ter se automedicado antes da queda,"O ator Sidney Sampaio admitiu ter misturado vodca com remédios na noite em que caiu do quinto andar de um prédio, no Rio de Janeiro, no dia 4 de agosto. Em uma entrevista ao Domingo Espetacular, da Record, neste domingo (13), o ator deu mais detalhes sobre o ocorrido.
Segundo ele, foi um milagre ter saído da queda com apenas fraturas. ""Tinham inúmeras possibilidades de isso ter outro desfecho"", pontuou ele.
Leia também:
Na conversa com a repórter Fernanda Sanches, Sidney falou que suas lembrança",pipeline_yes,1,0,1,398,1,
1002,79,Brazil,"Petrópolis, Angra dos Reis, São Paulo, Rio de Janeiro",2025-04-03,por,https://www.ibahia.com/colunistas/nao-obvio/seis-livros-sobre-relacionamento-toxicos-para-ler-e-se-alertar-325687,ibahia.com,Seis livros sobre relacionamento tóxicos para ler e se alertar,"O filme É Assim Que Acaba, inspirado no livro homônimo, segue no topo das bilheterias, arrecadando mais de 250 milhões de dólares apenas nas primeiras semanas. Com controvérsias sobre a forma de abordagem perante os relacionamentos tóxicos, o filme traz à tona os debates envoltos ao tema. Afinal, as relações abusivas entre famílias, amigos ou até nos âmbitos românticos são temas que devem ser abordados em conjunto com indicações de ferramentas e técnicas que ajudem a lidar com a situação. Para r",pipeline_yes,1,4,1,1303,1,
1003,79,Brazil,"Petrópolis, Angra dos Reis, São Paulo, Rio de Janeiro",2025-04-03,por,"https://www.em.com.br/app/noticia/gerais/2015/06/01/interna_gerais,653759/acumulado-de-chuva-em-maio-bate-recorde-dos-ultimos-105-anos-em-bh.shtml",em.com.br,Acumulado de chuva em maio bate recorde dos últimos 105 anos em BH - Gerais - Estado de Minas,"Depois de ter um período chuvoso com muita seca em 2014, que resultou em uma crise hídrica, Belo Horizonte teve um alívio. Em maio deste ano, o acumulado de chuva bateu recorde desde o começo das medições, em 1910. A capital mineira recebeu 96,7 milímetros no período, mais de três vezes que a média histórica para o mês, que é de 27,8 milímetros. Mesmo assim, a situação dos reservatórios do Sistema Paraopeba, que abastece a Grande BH, continuaram estáveis. Nesta semana, ainda há possibilidade de ",pipeline_yes,1,0,1,436,1,
